Tang shan da xiong	1971	7.1	Bruce Lee*Maria Yi*James Tien*Marilyn Bautista
45 Years	2015	7.1	Charlotte Rampling*Tom Courtenay*Geraldine James*Dolly Wells
Songwriter	1984	6.4	Willie Nelson*Kris Kristofferson*Melinda Dillon*Rip Torn
Shirley Valentine	1989	7.2	Pauline Collins*Tom Conti*Julia McKenzie*Alison Steadman
Paper Heart	2009	6.0	Charlyne Yi*Michael Cera*Jake Johnson*Gill Summers
De dirigent	2018	7.2	Christanne de Bruijn*Benjamin Wainwright*Scott Turner Schofield*Seumas F. Sargent
Pale Blood	1990	4.8	George Chakiris*Wings Hauser*Pamela Ludwig*Diana Frank
The Dark Side of Life: Mumbai City	2018	7.4	Avii*Mahesh Bhatt*Sayed Gul*Irfanouzzaman
Necronomicon	1993	5.8	Jeffrey Combs*Tony Azito*Juan Fernández*Brian Yuzna
Antitrust	2001	6.1	Ryan Phillippe*Tim Robbins*Rachael Leigh Cook*Claire Forlani
Papicha	2019	6.5	Marwan Zeghbib*Shirine Boutella*Amira Hilda Douaouda*Yasin Houicha
Feuchtgebiete	2013	5.8	Carla Juri*Christoph Letkowski*Marlen Kruse*Meret Becker
Good Dick	2008	6.4	Marianna Palka*Jason Ritter*Eric Edelstein*Mark Webber
The Interpreter	2005	6.4	Nicole Kidman*Sean Penn*Catherine Keener*Jesper Christensen
The Boy Who Could Fly	1986	6.5	Lucy Deakins*Jay Underwood*Bonnie Bedelia*Fred Savage
Rundskop	2011	7.4	Matthias Schoenaerts*Jeroen Perceval*Jeanne Dandoy*Barbara Sarafian
The Players Club	1998	5.8	LisaRaye McCoy*Dick Anthony Williams*Judyann Elder*Chrystale Wilson
Fun Size	2012	5.4	Victoria Justice*Johnny Knoxville*Chelsea Handler*Ana Gasteyer
Deep in the Valley	2009	4.4	Chris Pratt*Brendan Hines*Scott Caan*Rachel Specter
Stormbreaker	2006	5.1	Alex Pettyfer*Mickey Rourke*Sophie Okonedo*Sarah Bolger
Supremacy	2014	6.0	Joe Anderson*Dawn Olivieri*Derek Luke*Evan Ross
The Vatican Tapes	2015	5.0	Olivia Taylor Dudley*Michael Peña*Dougray Scott*Djimon Hounsou
Kkun	2017	6.4	Hyun Bin*Ji-tae Yu*Seong-woo Bae*Sung-woong Park
For Colored Girls	2010	6.1	Janet Jackson*Anika Noni Rose*Whoopi Goldberg*Kimberly Elise
Don's Plum	2001	5.8	Scott Bloom*Kevin Connolly*Tobey Maguire*Leonardo DiCaprio
Cats & Dogs: The Revenge of Kitty Galore	2010	4.3	Bette Midler*Chris O'Donnell*Jack McBrayer*James Marsden
Drone	2017	5.4	Sean Bean*Patrick Sabongui*Mary McCormack*Maxwell Haynes
Martyrs	2015	4.0	Troian Bellisario*Bailey Noble*Kate Burton*Caitlin Carmichael
The Angriest Man in Brooklyn	2014	5.7	Robin Williams*Mila Kunis*Peter Dinklage*Melissa Leo
Megaforce	1982	3.5	Barry Bostwick*Michael Beck*Persis Khambatta*Edward Mulhare
Tales from the Crypt: Demon Knight	1995	6.7	Billy Zane*William Sadler*John Kassir*Jada Pinkett Smith
The Quest	1996	5.6	Jean-Claude Van Damme*Roger Moore*James Remar*Janet Gunn
Bunny Lake Is Missing	1965	7.3	Keir Dullea*Carol Lynley*Laurence Olivier*Martita Hunt
Burying the Ex	2014	5.4	Anton Yelchin*Ashley Greene*Alexandra Daddario*Oliver Cooper
No Sleep 'Til Christmas	2018	7.0	Odette Annable*Charles Michael Davis*Dave Annable*Jess Salgueiro
The Dream Team	1989	6.5	Michael Keaton*Christopher Lloyd*Peter Boyle*Stephen Furst
Heilstätten	2018	4.2	Nilam Farooq*Farina Flebbe*Sonja Gerhardt*Maxine Kazis
Analyze That	2002	5.9	Robert De Niro*Billy Crystal*Lisa Kudrow*Joe Viterelli
If....	1968	7.6	Malcolm McDowell*David Wood*Richard Warwick*Christine Noonan
Bastard Out of Carolina	1996	7.4	Jennifer Jason Leigh*Ron Eldard*Glenne Headly*Lyle Lovett
The Driver	1978	7.2	Ryan O'Neal*Bruce Dern*Isabelle Adjani*Ronee Blakley
The Starving Games	2013	3.2	Maiara Walsh*Brant Daugherty*Cody Christian*Lauren Bowles
The Burial Of Kojo	2018	6.1	Ama K. Abebrese*Joe Addo*Henry Adofo*Kobina Amissah-Sam
Nighthawks	2019	9.5	Janet Montgomery*Kevin Zegers*Chace Crawford*Michele Weaver
Operation Petticoat	1959	7.3	Cary Grant*Tony Curtis*Joan O'Brien*Dina Merrill
The Devil-Doll	1936	7.1	Lionel Barrymore*Maureen O'Sullivan*Frank Lawton*Rafaela Ottiano
A Mighty Wind	2003	7.3	Christopher Guest*Eugene Levy*Michael McKean*Harry Shearer
Subway	1985	6.6	Christopher Lambert*Isabelle Adjani*Richard Bohringer*Michel Galabru
From Justin to Kelly	2003	2.1	Kelly Clarkson*Justin Guarini*Katherine Bailess*Anika Noni Rose
Demonic	2015	5.3	Maria Bello*Frank Grillo*Cody Horn*Dustin Milligan
Dark Ride	2006	4.6	Jamie-Lynn Sigler*Patrick Renna*David Clayton Rogers*Alex Solowitz
The Power of One	1992	7.2	Stephen Dorff*Armin Mueller-Stahl*Morgan Freeman*Nomadlozi Kubheka
The Women	1939	8.0	Norma Shearer*Joan Crawford*Rosalind Russell*Mary Boland
Just Before I Go	2014	6.4	Seann William Scott*Olivia Thirlby*Garret Dillahunt*Kate Walsh
Piranha Part Two: The Spawning	1981	3.6	Tricia O'Neil*Steve Marachuk*Lance Henriksen*Ricky Paull Goldin
Tales from the Darkside: The Movie	1990	6.2	Debbie Harry*Matthew Lawrence*Christian Slater*David Forrester
The Bad Man	2018	3.7	Ellie Church*Arthur Cullipher*Jason Crowe*Dave Parker
Northmen - A Viking Saga	2014	5.4	Tom Hopper*Ed Skrein*James Norton*Charlie Murphy
Cop Car	2015	6.3	Kevin Bacon*James Freedson-Jackson*Hays Wellford*Shea Whigham
Yi wen ding qing	2019	5.9	Talu Wang*Yun Lin*Kenji Chen*Cecilia Choi
Mighty Aphrodite	1995	7.1	Woody Allen*Mira Sorvino*Pamela Blair*Rene Ceballos
Original Gangstas	1996	5.7	Fred Williamson*Jim Brown*Pam Grier*Paul Winfield
Army of One	2016	5.1	Nicolas Cage*Russell Brand*Wendi McLendon-Covey*Amer Chadha-Patel
Father Goose	1964	7.4	Cary Grant*Leslie Caron*Trevor Howard*Jack Good
L'année dernière à Marienbad	1961	7.9	Delphine Seyrig*Giorgio Albertazzi*Sacha Pitoëff*Françoise Bertin
Chun gwong cha sit	1997	7.8	Leslie Cheung*Tony Chiu-Wai Leung*Chen Chang*Gregory Dayton
Suspicion	1941	7.4	Cary Grant*Joan Fontaine*Cedric Hardwicke*Nigel Bruce
Z	1969	8.2	Yves Montand*Irene Papas*Jean-Louis Trintignant*François Périer
Dare mo shiranai	2004	8.1	Yûya Yagira*Ayu Kitaura*Hiei Kimura*Momoko Shimizu
Hung fan kui	1995	6.8	Jackie Chan*Anita Mui*Françoise Yip*Bill Tung
Facing the Giants	2006	6.7	Alex Kendrick*Shannen Fields*Jason McLeod*Erin Bethea
Stop! Or My Mom Will Shoot	1992	4.2	Sylvester Stallone*Estelle Getty*JoBeth Williams*Roger Rees
Superstar	1999	5.1	Molly Shannon*Will Ferrell*Elaine Hendrix*Harland Williams
Deadly Excursion	2019	5.3	Samaire Armstrong*Corin Nemec*Alexandria DeBerry*Callard Harris
La promesse de l'aube	2017	7.2	Pierre Niney*Charlotte Gainsbourg*Didier Bourdon*Jean-Pierre Darroussin
Salyut-7	2017	7.2	Vladimir Vdovichenkov*Pavel Derevyanko*Aleksandr Samoylenko*Mariya Mironova
Untamed Heart	1993	6.8	Christian Slater*Marisa Tomei*Rosie Perez*Kyle Secor
First Girl I Loved	2016	6.0	Dylan Gelula*Brianna Hildebrand*Mateo Arias*Pamela Adlon
Carnival of Souls	1962	7.2	Candace Hilligoss*Frances Feist*Sidney Berger*Art Ellison
BloodRayne: The Third Reich	2011	3.0	Natassia Malthe*Brendan Fletcher*Michael Paré*Willam Belli
The Invisible	2007	6.3	Justin Chatwin*Margarita Levieva*Marcia Gay Harden*Chris Marquette
The West Point Story	1950	6.2	James Cagney*Virginia Mayo*Doris Day*Gordon MacRae
The Reaping	2007	5.7	Hilary Swank*David Morrissey*AnnaSophia Robb*Idris Elba
Greedy	1994	6.3	Michael J. Fox*Kirk Douglas*Nancy Travis*Olivia d'Abo
Class of 1999	1990	5.9	Bradley Gregg*Traci Lind*Malcolm McDowell*Stacy Keach
Si j'étais toi	2007	6.4	David Duchovny*Lili Taylor*Olivia Thirlby*Brendan Sexton III
The D Train	2015	5.0	Jack Black*James Marsden*Kathryn Hahn*Jeffrey Tambor
Ma vie de Courgette	2016	7.8	Gaspard Schlatter*Sixtine Murat*Paulin Jaccoud*Michel Vuillermoz
Ordinary Days	2017	5.7	Jacqueline Byers*Michael Xavier*Joris Jarsky*Torri Higginson
The Wild	2006	5.3	Kiefer Sutherland*Jim Belushi*Eddie Izzard*Janeane Garofalo
Valmont	1989	7.0	Colin Firth*Annette Bening*Meg Tilly*Fairuza Balk
The Picture of Dorian Gray	1945	7.6	George Sanders*Hurd Hatfield*Donna Reed*Angela Lansbury
Taeksi woonjunsa	2017	7.8	Kang-ho Song*Thomas Kretschmann*Hae-jin Yoo*Jun-yeol Ryu
Deadly Blessing	1981	5.6	Maren Jensen*Sharon Stone*Susan Buckner*Jeff East
Jasper Jones	2017	6.5	Levi Miller*Kevin Long*Toni Collette*Aaron L. McGrath
Night Train to Lisbon	2013	6.8	Jeremy Irons*Mélanie Laurent*Jack Huston*Martina Gedeck
We Still Kill the Old Way	2014	6.0	Ian Ogilvy*Alison Doody*Christopher Ellison*Danny-Boy Hatchard
Rebirth	2016	5.0	Fran Kranz*Adam Goldberg*Nicky Whelan*Kat Foster
I Know Who Killed Me	2007	3.6	Lindsay Lohan*Julia Ormond*Neal McDonough*Bonnie Aarons
Return to Never Land	2002	5.8	Blayne Weaver*Harriet Owen*Corey Burton*Jeff Bennett
Just Wright	2010	5.9	Queen Latifah*Common*Paula Patton*James Pickens Jr.
SLC Punk!	1998	7.5	Matthew Lillard*Michael A. Goorjian*Annabeth Gish*Jennifer Lien
One, Two, Three	1961	7.9	James Cagney*Horst Buchholz*Pamela Tiffin*Arlene Francis
Princess Cyd	2017	6.7	Marika Mashburn*Jessie Pinnick*Paul Brian Fagen*Rebecca Spence
The Disappearance of Eleanor Rigby: Him	2013	6.9	James McAvoy*Jessica Chastain*Nina Arianda*Viola Davis
L'insulte	2017	7.7	Adel Karam*Kamel El Basha*Camille Salameh*Diamand Bou Abboud
Float Like a Butterfly	2018	7.0	Hazel Doupe*Dara Devaney*Johnny Collins*Ciaran Bermingham
The Veil	2017	3.5	Serinda Swan*William Moseley*Nick E. Tarabay*William Levy
Terrore nello spazio	1965	6.3	Barry Sullivan*Norma Bengell*Ángel Aranda*Evi Marandi
Vampire's Kiss	1988	5.9	Nicolas Cage*Maria Conchita Alonso*Jennifer Beals*Elizabeth Ashley
Leprechaun: Origins	2014	3.3	Dylan Postl*Stephanie Bennett*Andrew Dunbar*Melissa Roxburgh
Thrashin'	1986	6.7	Josh Brolin*Robert Rusler*Pamela Gidley*Brooke McCarter
Ai no mukidashi	2008	8.1	Takahiro Nishijima*Hikari Mitsushima*Sakura Andô*Yutaka Shimizu
I Am Michael	2015	5.7	James Franco*Zachary Quinto*Emma Roberts*Charlie Carver
One from the Heart	1981	6.5	Frederic Forrest*Teri Garr*Raul Julia*Nastassja Kinski
The Intruder	1962	7.7	William Shatner*Frank Maxwell*Beverly Lunsford*Robert Emhardt
The Fan	1996	5.8	Robert De Niro*Wesley Snipes*Ellen Barkin*John Leguizamo
Ripley's Game	2002	6.6	John Malkovich*Dougray Scott*Lena Headey*Ray Winstone
Ghost House	2017	4.7	Scout Taylor-Compton*James Landry Hébert*Mark Boone Junior*Russell Geoffrey Banks
Hanover Street	1979	6.1	Harrison Ford*Lesley-Anne Down*Christopher Plummer*Alec McCowen
Spanking the Monkey	1994	6.3	Jeremy Davies*Alberta Watson*Elizabeth Newett*Benjamin Hendrickson
In the Land of Women	2007	6.5	Adam Brody*Kristen Stewart*Meg Ryan*Elena Anaya
Point Blank	1967	7.4	Lee Marvin*Angie Dickinson*Keenan Wynn*Carroll O'Connor
The Tunnel of Love	1958	6.0	Doris Day*Richard Widmark*Gig Young*Gia Scala
The Room	2019	7.2	Marianne Bourg*Francis Chapman*John Flanders*Éric Gigout
Stasis	2017	3.0	Anna Harr*Mark Grossman*London Grace*Tiana Masaniai
Teorema	1968	7.3	Silvana Mangano*Terence Stamp*Massimo Girotti*Anne Wiazemsky
Basket Case	1982	6.2	Kevin Van Hentenryck*Terri Susan Smith*Beverly Bonner*Robert Vogel
One Missed Call	2008	4.0	Edward Burns*Shannyn Sossamon*Ana Claudia Talancón*Ray Wise
Silent Night, Deadly Night	1984	5.9	Lilyan Chauvin*Gilmer McCormick*Toni Nero*Robert Brian Wilson
Diary of the Dead	2007	5.7	Michelle Morgan*Joshua Close*Shawn Roberts*Todd Schroeder
Willard	2003	6.2	Crispin Glover*R. Lee Ermey*Laura Harring*Jackie Burroughs
Yeh Jawaani Hai Deewani	2013	7.1	Ranbir Kapoor*Deepika Padukone*Aditya Roy Kapoor*Kalki Koechlin
Barefoot in the Park	1967	7.0	Robert Redford*Jane Fonda*Charles Boyer*Mildred Natwick
The General	1926	8.2	Buster Keaton*Marion Mack*Glen Cavender*Jim Farley
Behold My Heart	2018	5.6	Marisa Tomei*Charlie Plummer*Timothy Olyphant*Mireille Enos
Karmouz War	2018	6.8	Amir Karara*Ghadah Abdulrazeq*Ahmed el-Sakka*Scott Adkins
Marfa Girl 2	2018	5.5	Adam Mediano*Drake Burnette*Mercedes Maxwell*Jonathan Velasquez
Barry	2016	5.8	Devon Terrell*Anya Taylor-Joy*Jason Mitchell*Ellar Coltrane
La nuit américaine	1973	8.0	Jacqueline Bisset*Jean-Pierre Léaud*François Truffaut*Valentina Cortese
Nobody's Fool	1994	7.4	Paul Newman*Bruce Willis*Jessica Tandy*Melanie Griffith
Astérix aux jeux olympiques	2008	5.1	Gérard Depardieu*Clovis Cornillac*Benoît Poelvoorde*Alain Delon
Dead End	2003	6.6	Ray Wise*Lin Shaye*Mick Cain*Alexandra Holden
What Still Remains	2018	4.7	Lulu Antariksa*Colin O'Donoghue*Mimi Rogers*Dohn Norwood
Bruna Surfistinha	2011	6.1	Deborah Secco*Cássio Gabus Mendes*Drica Moraes*Fabiula Nascimento
Ieri oggi domani	1963	7.3	Sophia Loren*Marcello Mastroianni*Aldo Giuffrè*Agostino Salvietti
Elisa y Marcela	2019	6.3	Lluís Homar*Natalia de Molina*Francesc Orella*Jorge Suquet
The Keeping Room	2014	6.0	Brit Marling*Hailee Steinfeld*Sam Worthington*Muna Otaru
Cet obscur objet du désir	1977	8.0	Fernando Rey*Carole Bouquet*Ángela Molina*Julien Bertheau
Possession	2002	6.4	Gwyneth Paltrow*Aaron Eckhart*Jeremy Northam*Jennifer Ehle
The Wrong Arm of the Law	1963	6.8	Peter Sellers*Lionel Jeffries*Bernard Cribbins*Davy Kaye
Penguin Highway	2018	7.3	Kana Kita*Yû Aoi*Landen Beattie*Christine Marie Cabanos
Something New	2006	6.7	Sanaa Lathan*Simon Baker*Golden Brooks*Fuzzy Fantabulous
Tel Aviv on Fire	2018	7.2	Kais Nashif*Lubna Azabal*Yaniv Biton*Maisa Abd Elhadi
Shadow Dancer	2012	6.2	Clive Owen*Andrea Riseborough*Gillian Anderson*Aidan Gillen
Shattered Glass	2003	7.2	Hayden Christensen*Chloë Sevigny*Steve Zahn*Peter Sarsgaard
Next of Kin	1989	5.8	Patrick Swayze*Liam Neeson*Adam Baldwin*Helen Hunt
Tetsuo	1989	7.0	Tomorô Taguchi*Kei Fujiwara*Nobu Kanaoka*Shin'ya Tsukamoto
A Very Brady Sequel	1996	5.7	Shelley Long*Gary Cole*Tim Matheson*Christopher Daniel Barnes
Mutiny on the Bounty	1962	7.3	Marlon Brando*Trevor Howard*Richard Harris*Hugh Griffith
The Last Word	2017	6.6	Shirley MacLaine*Amanda Seyfried*AnnJewel Lee Dixon*Thomas Sadoski
Emmanuelle	1974	5.3	Sylvia Kristel*Alain Cuny*Marika Green*Daniel Sarky
Rusalka: Ozero myortvykh	2018	4.3	Viktoriya Agalakova*Efim Petrunin*Sofia Shidlovskaya*Nikita Elenev
Mun ching sap daai huk ying	1994	5.9	Yvonne Hung Yung*Lawrence Ng*Aman Chang*Yiu Fai Cheung
Paura nella città dei morti viventi	1980	6.3	Christopher George*Catriona MacColl*Carlo De Mejo*Antonella Interlenghi
Få meg på, for faen	2011	6.3	Helene Bergsholm*Malin Bjørhovde*Henriette Steenstrup*Beate Støfring
I.D.	1995	7.4	Reece Dinsdale*Richard Graham*Perry Fenwick*Philip Glenister
The Wild One	1953	6.9	Marlon Brando*Mary Murphy*Robert Keith*Lee Marvin
On the Beach	1959	7.2	Gregory Peck*Ava Gardner*Fred Astaire*Anthony Perkins
Summer Catch	2001	5.0	Freddie Prinze Jr.*Jessica Biel*Fred Ward*Matthew Lillard
The Secret of Kells	2009	7.7	Evan McGuire*Brendan Gleeson*Mick Lally*Christen Mooney
Revenge of the Pink Panther	1978	6.7	Peter Sellers*Herbert Lom*Burt Kwouk*Dyan Cannon
Effie Gray	2014	5.9	Dakota Fanning*Greg Wise*Tom Sturridge*Emma Thompson
Isha Ovedet	2018	6.9	Liron Ben-Shlush*Menashe Noy*Oshri Cohen*Sarah Markowitz
Come Sunday	2018	5.9	Chiwetel Ejiofor*Gerard Catus*Allie McCulloch*LaKeith Stanfield
Interstate 60: Episodes of the Road	2002	7.7	James Marsden*Gary Oldman*Kurt Russell*Matthew Edison
Almost Christmas	2016	6.1	Kimberly Elise*Omar Epps*Danny Glover*Mo'Nique
World's Greatest Dad	2009	6.9	Robin Williams*Daryl Sabara*Morgan Murphy*Naomi Glick
The Unholy Wife	1957	5.7	Diana Dors*Rod Steiger*Tom Tryon*Beulah Bondi
The Trouble with Harry	1955	7.1	John Forsythe*Shirley MacLaine*Edmund Gwenn*Mildred Natwick
W.E.	2011	6.3	Abbie Cornish*James D'Arcy*Andrea Riseborough*Oscar Isaac
Men at Work	1990	5.9	Charlie Sheen*Emilio Estevez*Leslie Hope*Keith David
Scum	1979	7.6	Ray Winstone*Mick Ford*Julian Firth*John Blundell
Du rififi chez les hommes	1955	8.2	Jean Servais*Carl Möhner*Robert Manuel*Janine Darcey
Omohide poro poro	1991	7.7	Miki Imai*Toshirô Yanagiba*Yoko Honna*Mayumi Izuka
Paranormal Activity: The Marked Ones	2014	5.0	Andrew Jacobs*Jorge Diaz*Gabrielle Walsh*Gloria Sandoval
Closed Circuit	2013	6.2	Eric Bana*Rebecca Hall*Jim Broadbent*Ciarán Hinds
Belzebuth	2017	6.1	Tobin Bell*Joaquín Cosio*Tate Ellington*Giovanna Zacarías
The Man Without a Face	1993	6.7	Mel Gibson*Nick Stahl*Margaret Whitton*Fay Masterson
Fire with Fire	2012	5.6	Josh Duhamel*Bruce Willis*Rosario Dawson*Vincent D'Onofrio
Not Cinderella's Type	2018	6.3	Paris Warner*Tim Flynn*Tanner Gillman*Scott Christopher
Nightwatch	1997	6.2	Ewan McGregor*Nick Nolte*Anais Evans*Erich Anderson
Rupan sansei: Kariosutoro no shiro	1979	7.7	Yasuo Yamada*Eiko Masuyama*Kiyoshi Kobayashi*Makio Inoue
Eve of Destruction	1991	4.8	Gregory Hines*Renée Soutendijk*Michael Greene*Kurt Fuller
Critters 3	1991	4.4	John Calvin*Aimee Brooks*Christian Cousins*Joseph Cousins
Light of My Life	2019	7.5	Elisabeth Moss*Casey Affleck*Tom Bower*Anna Pniowsky
Xtro	1982	5.6	Philip Sayer*Bernice Stegers*Danny Brainin*Maryam d'Abo
The Yards	2000	6.4	Mark Wahlberg*Joaquin Phoenix*Charlize Theron*James Caan
Tom and Huck	1995	5.6	Jonathan Taylor Thomas*Brad Renfro*Charles Rocket*Eric Schweig
Petta	2019	7.4	Rajinikanth*Vijay Sethupathi*Nawazuddin Siddiqui*M. Sasikumar
Not Without My Daughter	1991	6.3	Sally Field*Alfred Molina*Sheila Rosenthal*Roshan Seth
Bedazzled	1967	7.0	Peter Cook*Dudley Moore*Eleanor Bron*Raquel Welch
Sommaren med Monika	1953	7.6	Harriet Andersson*Lars Ekborg*Dagmar Ebbesen*Åke Fridell
The Pink Panther 2	2009	5.6	Steve Martin*Jean Reno*Emily Mortimer*Andy Garcia
Paradise	1982	4.9	Willie Aames*Phoebe Cates*Tuvia Tavi*Richard Curnock
Summer of 8	2016	5.6	Carter Jenkins*Michael Grant*Matt Shively*Nick Marini
Powder Blue	2009	6.3	Jessica Biel*Eddie Redmayne*Forest Whitaker*Ray Liotta
Angel	1984	5.6	Cliff Gorman*Susan Tyrrell*Dick Shawn*Rory Calhoun
The Crazies	1973	6.1	Lane Carroll*Will MacMillan*Harold Wayne Jones*Lloyd Hollar
The Lady Takes a Sailor	1949	6.0	Jane Wyman*Dennis Morgan*Eve Arden*Robert Douglas
Complete Unknown	2016	5.4	Erin Darke*Rachel Weisz*Hansel Tan*FaTye
Camelot	1967	6.7	Richard Harris*Vanessa Redgrave*Franco Nero*David Hemmings
Bananas	1971	7.1	Woody Allen*Louise Lasser*Carlos Montalbán*Nati Abascal
La montagna del dio cannibale	1978	5.3	Ursula Andress*Stacy Keach*Claudio Cassinelli*Antonio Marsina
Awakening the Zodiac	2017	4.8	Shane West*Leslie Bibb*Matt Craven*Nicholas Campbell
D-Tox	2002	5.3	Sylvester Stallone*Charles S. Dutton*Polly Walker*Kris Kristofferson
Como agua para chocolate	1992	7.2	Marco Leonardi*Lumi Cavazos*Regina Torné*Mario Iván Martínez
Dark Angel	1990	6.1	Dolph Lundgren*Brian Benben*Betsy Brantley*Matthias Hues
Union Pacific	1939	7.2	Barbara Stanwyck*Joel McCrea*Akim Tamiroff*Robert Preston
Sans toit ni loi	1985	7.8	Sandrine Bonnaire*Macha Méril*Stéphane Freiss*Setti Ramdane
Gåten Ragnarok	2013	5.9	Pål Sverre Hagen*Nicolai Cleve Broch*Sofia Helin*Bjørn Sundquist
Don't Hang Up	2016	5.6	Gregg Sulkin*Garrett Clayton*Bella Dayne*Sienna Guillory
La grande bouffe	1973	7.2	Marcello Mastroianni*Michel Piccoli*Philippe Noiret*Ugo Tognazzi
Sauver ou périr	2018	7.3	Pierre Niney*Anaïs Demoustier*Vincent Rottiers*Chloé Stefani
Soul Hunters	2019	6.8	Zach Scheerer*Franziska Schissler*David Josh Lawrence*Nikolay Moss
New York Stories	1989	6.4	Woody Allen*Nick Nolte*Rosanna Arquette*Marvin Chatinover
Lion of the Desert	1980	8.4	Anthony Quinn*Oliver Reed*Rod Steiger*Irene Papas
Marjorie Prime	2017	6.3	Stephanie Andujar*Hana Colley*Geena Davis*Hannah Gross
The Parallax View	1974	7.2	Warren Beatty*Paula Prentiss*William Daniels*Walter McGinn
Hatari!	1962	7.2	John Wayne*Elsa Martinelli*Hardy Krüger*Red Buttons
The Oxford Murders	2008	6.1	Elijah Wood*John Hurt*Leonor Watling*Jim Carter
Le charme discret de la bourgeoisie	1972	7.9	Fernando Rey*Delphine Seyrig*Paul Frankeur*Bulle Ogier
Fort Apache	1948	7.6	John Wayne*Henry Fonda*Shirley Temple*Pedro Armendáriz
Bad Dreams	1988	5.6	Jennifer Rubin*Bruce Abbott*Richard Lynch*Dean Cameron
Max Manus	2008	7.3	Aksel Hennie*Agnes Kittelsen*Nicolai Cleve Broch*Ken Duken
Smuggling Hendrix	2018	6.9	Adam Bousdoukos*Fatih Al*Vicky Papadopoulou*Özgür Karadeniz
Living in Oblivion	1995	7.5	Steve Buscemi*Catherine Keener*Dermot Mulroney*Danielle von Zerneck
In Dreams	1999	5.5	Annette Bening*Robert Downey Jr.*Katie Sagona*Aidan Quinn
Meet the Browns	2008	4.2	Tamela J. Mann*Angela Bassett*Tyler Perry*David Mann
Medicine Man	1992	6.0	Sean Connery*Lorraine Bracco*José Wilker*Rodolfo De Alexandre
Angst	1983	7.4	Erwin Leder*Robert Hunger-Bühler*Silvia Ryder*Karin Springer
Laissez bronzer les cadavres	2017	6.2	Elina Löwensohn*Stéphane Ferrara*Bernie Bonvoisin*Michelangelo Marchese
Diana	2013	5.5	Naomi Watts*Naveen Andrews*Cas Anvar*Charles Edwards
Wild Target	2010	6.8	Bill Nighy*Emily Blunt*Rupert Grint*Rupert Everett
The Mirror Has Two Faces	1996	6.5	Barbra Streisand*Jeff Bridges*Lauren Bacall*George Segal
Kiss Me Kate	1953	7.2	Kathryn Grayson*Howard Keel*Ann Miller*Keenan Wynn
Music in My Heart	1940	6.3	Tony Martin*Rita Hayworth*Edith Fellows*Andre Kostelanetz and His Orchestra
My Mom's New Boyfriend	2008	5.3	Antonio Banderas*Meg Ryan*Colin Hanks*Selma Blair
Doctor Dolittle	1967	6.2	Rex Harrison*Samantha Eggar*Anthony Newley*Richard Attenborough
The Honor List	2018	5.7	Meghan Rienks*Sasha Pieterse*Karrueche Tran*Arden Cho
Big Bad Mama	1974	5.8	Angie Dickinson*William Shatner*Tom Skerritt*Susan Sennett
The Wild Geese	1978	6.8	Richard Burton*Roger Moore*Richard Harris*Hardy Krüger
Watchman	2019	6.5	G.V. Prakash Kumar*Samyuktha Hegde*Raj Arjun*Yogi Babu
Distant Vision	2016	7.4	Alexander Niles*Jeffrey Schmidt*Lou Volpe*Ethan Louis Samuels DiSalvio
The Mother	2003	6.8	Anne Reid*Daniel Craig*Anna Wilson-Jones*Peter Vaughan
1/1	2018	7.0	Lindsey Shaw*Judd Nelson*Dendrie Taylor*Veronnica Avila
Snapshots	2018	7.1	Piper Laurie*Brooke Adams*Emily Baldoni*Christopher McVay
Bye Bye Love	1995	6.1	Matthew Modine*Randy Quaid*Paul Reiser*Janeane Garofalo
Geetha Govindam	2018	7.8	Vijay Deverakonda*Rashmika Mandanna*Subbaraju*Mouryaani
A Haunted House 2	2014	4.7	Marlon Wayans*Jaime Pressly*Cedric the Entertainer*Essence Atkins
See No Evil	2006	5.1	Glenn Jacobs*Christina Vidal*Michael J. Pagan*Samantha Noble
Critters 2	1988	5.4	Scott Grimes*Liane Curtis*Terrence Mann*Don Keith Opper
Paid in Full	2002	7.1	Mekhi Phifer*Wood Harris*Chi McBride*Kevin Carroll
A Street Cat Named Bob	2016	7.4	Luke Treadaway*Bob the Cat*Ruta Gedmintas*Joanne Froggatt
Okuribito	2008	8.1	Masahiro Motoki*Ryôko Hirosue*Tsutomu Yamazaki*Kazuko Yoshiyuki
Valentino	1977	6.2	Rudolf Nureyev*Leslie Caron*Michelle Phillips*Carol Kane
Affairs of State	2018	4.5	David Corenswet*Thora Birch*Adrian Grenier*Mimi Rogers
License to Wed	2007	5.3	Mandy Moore*John Krasinski*Robin Williams*Eric Christian Olsen
Gatao	2015	5.2	Alien Huang*Sunny Wang*Peng Sun*Chen-Nan Tsai
Prozac Nation	2001	6.3	Christina Ricci*Jonathan Rhys Meyers*Jessica Lange*Anne Heche
Navy Seals	1990	5.5	Charlie Sheen*Michael Biehn*Joanne Whalley*Rick Rossovich
How to Make an American Quilt	1995	6.2	Winona Ryder*Ellen Burstyn*Anne Bancroft*Kaelynn Craddick
Sameblod	2016	7.3	Maj-Doris Rimpi*Olle Sarri*Ánne Biret Somby*Bo Lundmark
The Angels' Share	2012	7.0	Paul Brannigan*John Henshaw*Roger Allam*Gary Maitland
The Limey	1999	7.1	Terence Stamp*Peter Fonda*Lesley Ann Warren*Luis Guzmán
